time_s,Rd_m,BS_N,BS_over_W,drift_ratio,BSx_N,BSy_N
18.5550,-9.26529000e-04,2.337908e+05,2.637927e-02,-6.10527513e-05,2.337908e+05,-5.548273e+03
18.5600,-9.45409000e-04,2.363850e+06,2.667199e-01,-6.22968311e-05,2.363850e+06,-5.724695e+06
18.5650,-9.60158000e-04,1.044110e+05,1.178098e-02,-6.32687025e-05,1.044110e+05,-8.133324e+02
18.5700,-9.61654000e-04,5.743157e+04,6.480166e-03,-6.33672800e-05,5.743157e+04,6.833814e+03
18.5750,-9.36545000e-04,-1.060483e+07,-1.196573e+00,-6.17127462e-05,-1.060483e+07,1.986107e+07
18.5800,-8.79074000e-04,-4.455987e+05,-5.027816e-02,-5.79257490e-05,-4.455987e+05,8.921242e+05
18.5850,-8.02072000e-04,1.193016e+04,1.346113e-03,-5.28517751e-05,1.193016e+04,3.247218e+04
18.5900,-7.55481000e-04,-6.105261e+03,-6.888738e-04,-4.97817053e-05,-6.105261e+03,2.842337e+04
18.5950,-7.34133000e-04,-4.365161e+04,-4.925335e-03,-4.83749991e-05,-4.365161e+04,2.644612e+04
18.6000,-7.25734000e-04,-9.349942e+04,-1.054980e-02,-4.78215549e-05,-9.349942e+04,2.506417e+04
18.6050,-7.18803000e-04,-1.450791e+05,-1.636969e-02,-4.73648432e-05,-1.450791e+05,2.009578e+04
18.6100,-7.03547000e-04,-1.829406e+05,-2.064170e-02,-4.63595635e-05,-1.829406e+05,7.647717e+03
18.6150,-6.78591000e-04,-2.055664e+05,-2.319464e-02,-4.47151115e-05,-2.055664e+05,-8.734127e+03
18.6200,-6.44774000e-04,-2.133735e+05,-2.407553e-02,-4.24867723e-05,-2.133735e+05,-2.094829e+04
18.6250,-5.99619000e-04,-2.109855e+05,-2.380609e-02,-3.95113264e-05,-2.109855e+05,-2.821015e+04
18.6300,-5.36835000e-04,-2.058752e+05,-2.322948e-02,-3.53742341e-05,-2.058752e+05,-3.279998e+04
18.6350,-4.54178000e-04,-2.017489e+05,-2.276389e-02,-2.99276294e-05,-2.017489e+05,-3.764796e+04
18.6400,-3.58265000e-04,-2.066394e+05,-2.331570e-02,-2.36075330e-05,-2.066394e+05,-4.407513e+04
18.6450,-2.64603000e-04,-2.216986e+05,-2.501488e-02,-1.74357642e-05,-2.216986e+05,-5.054692e+04
18.6500,-2.12477000e-04,-2.512284e+05,-2.834681e-02,-1.40009708e-05,-2.512284e+05,-5.289599e+04
18.6550,-2.11439000e-04,-2.909681e+05,-3.283076e-02,-1.39325727e-05,-2.909681e+05,-5.600843e+04
18.6600,-2.50864000e-04,-3.320637e+05,-3.746769e-02,-1.65304458e-05,-3.320637e+05,-5.236148e+04
18.6650,-3.05726000e-04,-3.659786e+05,-4.129440e-02,-2.01455253e-05,-3.659786e+05,-4.240008e+04
18.6700,-3.81890000e-04,-3.756762e+05,-4.238860e-02,-2.51642800e-05,-3.756762e+05,-3.193955e+04
18.6750,-4.64526000e-04,-3.622698e+05,-4.087592e-02,-3.06095010e-05,-3.622698e+05,-1.921807e+04
18.6800,-5.37016000e-04,-3.289459e+05,-3.711590e-02,-3.53861609e-05,-3.289459e+05,-2.330373e+03
18.6850,-5.89516000e-04,-2.830097e+05,-3.193278e-02,-3.88455987e-05,-2.830097e+05,1.590757e+04
18.6900,-6.08579000e-04,-2.378039e+05,-2.683209e-02,-4.01017371e-05,-2.378039e+05,3.526537e+04
18.6950,-6.16566000e-04,-1.985048e+05,-2.239785e-02,-4.06280329e-05,-1.985048e+05,5.548825e+04
18.7000,-6.80404000e-04,-1.780994e+05,-2.009546e-02,-4.48345775e-05,-1.780994e+05,7.281404e+04
18.7050,-7.63281000e-04,-1.773754e+05,-2.001377e-02,-5.02956789e-05,-1.773754e+05,8.245833e+04
18.7100,-8.56882000e-04,-1.915837e+05,-2.161693e-02,-5.64634282e-05,-1.915837e+05,8.135196e+04
18.7150,-9.52683000e-04,-2.130168e+05,-2.403528e-02,-6.27761444e-05,-2.130168e+05,7.301338e+04
18.7200,-1.04150000e-03,-2.228062e+05,-2.513985e-02,-6.86286565e-05,-2.228062e+05,6.260837e+04
18.7250,-1.12282000e-03,-2.164321e+05,-2.442064e-02,-7.39871610e-05,-2.164321e+05,4.840830e+04
18.7300,-1.20121000e-03,-1.924000e+05,-2.170903e-02,-7.91525958e-05,-1.924000e+05,3.143881e+04
18.7350,-1.27988000e-03,-1.572210e+05,-1.773969e-02,-8.43364810e-05,-1.572210e+05,1.461182e+04
18.7400,-1.35776000e-03,-1.266328e+05,-1.428833e-02,-8.94683098e-05,-1.266328e+05,1.035946e+03
18.7450,-1.43007000e-03,-1.044190e+05,-1.178189e-02,-9.42331088e-05,-1.044190e+05,-1.062130e+04
18.7500,-1.48776000e-03,-9.462369e+04,-1.067666e-02,-9.80345368e-05,-9.462369e+04,-2.194042e+04
18.7550,-1.52599000e-03,-9.432018e+04,-1.064241e-02,-1.00553666e-04,-9.432018e+04,-3.203365e+04
18.7600,-1.53270000e-03,-9.348444e+04,-1.054811e-02,-1.00995816e-04,-9.348444e+04,-3.967054e+04
18.7650,-1.50224000e-03,-8.962691e+04,-1.011286e-02,-9.89886827e-05,-8.962691e+04,-4.341557e+04
18.7700,-1.43324000e-03,-7.984541e+04,-9.009183e-03,-9.44419930e-05,-7.984541e+04,-4.149997e+04
18.7750,-1.33427000e-03,5.502567e+07,6.208702e+00,-8.79204585e-05,5.502567e+07,-1.435571e+08
18.7800,-1.22375000e-03,-4.720636e+04,-5.326427e-03,-8.06378478e-05,-4.720636e+04,-5.514541e+04
18.7850,-1.10940000e-03,-4.767820e+04,-5.379666e-03,-7.31028628e-05,-4.767820e+04,-3.190303e+04
18.7900,-9.98644000e-04,1.097799e+07,1.238678e+00,-6.58047010e-05,1.097799e+07,-2.874184e+07
18.7950,-8.89146000e-04,-4.265649e+04,-4.813052e-03,-5.85894339e-05,-4.265649e+04,-3.098487e+04
18.8000,-7.79886000e-04,-4.667702e+04,-5.266700e-03,-5.13898497e-05,-4.667702e+04,-2.893868e+04
18.8050,-6.73297000e-04,5.455111e+06,6.155156e-01,-4.43662684e-05,5.455111e+06,-1.436575e+07
18.8100,-5.73874000e-04,-4.371956e+04,-4.933001e-03,-3.78148840e-05,-4.371956e+04,-2.138606e+04
18.8150,-5.24849000e-04,-3.322632e+04,-3.749020e-03,-3.45844280e-05,-3.322632e+04,-5.557339e+03
18.8200,-4.98627000e-04,1.687861e+05,1.904461e-02,-3.28565541e-05,1.687861e+05,-3.236242e+05
18.8250,-4.57591000e-04,6.006226e+06,6.776995e-01,-3.01525258e-05,6.006226e+06,-1.113480e+07
18.8300,-3.76548000e-04,7.834722e+04,8.840139e-03,-2.48122740e-05,7.834722e+04,1.909168e+04
18.8350,-2.41852000e-04,1.270516e+05,1.433560e-02,-1.59366086e-05,1.270516e+05,2.792267e+04
18.8400,-5.79623000e-05,1.726705e+05,1.948290e-02,-3.81937089e-06,1.726705e+05,3.124146e+04
18.8450,1.83005000e-04,2.092770e+05,2.361332e-02,1.20589412e-05,2.092770e+05,2.944696e+04
18.8500,3.39078000e-04,2.269550e+05,2.560797e-02,2.23432238e-05,2.269550e+05,2.364455e+04
18.8550,4.68104000e-04,2.262159e+05,2.552458e-02,3.08452699e-05,2.262159e+05,1.592685e+04
18.8600,5.46323000e-04,2.135495e+05,2.409540e-02,3.59994369e-05,2.135495e+05,8.125962e+03
18.8650,6.06099000e-04,1.944660e+05,2.194215e-02,3.99383198e-05,1.944660e+05,-2.074851e+03
18.8700,6.58197000e-04,1.392629e+07,1.571343e+00,4.33712682e-05,1.392629e+07,-3.581918e+07
18.8750,7.16619000e-04,1.842028e+05,2.078413e-02,4.72209306e-05,1.842028e+05,-3.487874e+04
18.8800,7.75161000e-04,1.929300e+05,2.176883e-02,5.10785003e-05,1.929300e+05,-2.873585e+04
18.8850,8.20902000e-04,2.142073e+05,2.416962e-02,5.40925602e-05,2.142073e+05,-2.074229e+04
18.8900,8.61062000e-04,2.414963e+05,2.724871e-02,5.67388653e-05,2.414963e+05,-1.082641e+04
18.8950,9.10383000e-04,2.684027e+05,3.028464e-02,5.99888260e-05,2.684027e+05,3.217807e+03
18.9000,9.82431000e-04,2.839850e+05,3.204284e-02,6.47363607e-05,2.839850e+05,1.576562e+04
18.9050,1.08016000e-03,1.569971e+06,1.771443e-01,7.11761206e-05,1.569971e+06,-2.374475e+06
18.9100,1.19644000e-03,7.676505e+05,8.661617e-02,7.88382812e-05,7.676505e+05,-9.039121e+05
18.9150,1.31841000e-03,2.539938e+05,2.865884e-02,8.68753789e-05,2.539938e+05,3.010029e+03
18.9200,1.41835000e-03,2.228132e+05,2.514064e-02,9.34608305e-05,2.228132e+05,-2.344856e+03
18.9250,1.48434000e-03,1.811522e+05,2.043992e-02,9.78091791e-05,1.811522e+05,-4.657226e+03
18.9300,1.50319000e-03,1.285407e+05,1.450361e-02,9.90512820e-05,1.285407e+05,-5.164605e+03
18.9350,1.47562000e-03,6.799941e+04,7.672565e-03,9.72345830e-05,6.799941e+04,-1.622846e+02
18.9400,1.40847000e-03,5.336526e+03,6.021353e-04,9.28097973e-05,5.336526e+03,1.091524e+04
18.9450,1.30846000e-03,-1.467466e+07,-1.655783e+00,8.62197330e-05,-1.467466e+07,2.729681e+07
18.9500,1.18643000e-03,-1.283235e+05,-1.447911e-02,7.81786817e-05,-1.283235e+05,4.413169e+04
18.9550,1.04496000e-03,-1.898826e+05,-2.142499e-02,6.88566500e-05,-1.898826e+05,4.311618e+04
18.9600,8.84081000e-04,-2.603381e+05,-2.937469e-02,5.82556806e-05,-2.603381e+05,4.757953e+04
18.9650,7.02604000e-04,-3.360713e+05,-3.791988e-02,4.62974254e-05,-3.360713e+05,5.371140e+04
18.9700,5.02873000e-04,-4.045414e+05,-4.564556e-02,3.31363403e-05,-4.045414e+05,5.152336e+04
18.9750,2.91629000e-04,-4.626067e+05,-5.219723e-02,1.92166169e-05,-4.626067e+05,4.388199e+04
18.9800,-2.83469000e-04,-5.026039e+05,-5.671022e-02,-1.86789214e-05,-5.026039e+05,3.197873e+04
18.9850,-3.39322000e-04,-5.265547e+05,-5.941266e-02,-2.23593020e-05,-5.265547e+05,1.433880e+04
